Date,Net_Worth,Regime,Confidence,Action,Agent_0_Act,Agent_1_Act,Agent_2_Act
2021-03-26,9990.092716282606,1,0.99,0.9907283717393875,1.0,1.0,-0.8543256521224976
2021-03-29,9963.8323168578,0,0.99,0.990960998237133,1.0,1.0,-0.8078003525733948
2021-03-30,9984.216903078952,2,0.99,-0.98,1.0,1.0,-1.0
2021-03-31,9877.45071855624,2,0.99,-0.8695968598127365,1.0,1.0,-0.8884816765785217
2021-04-01,9753.076257508948,2,0.99,-0.98,1.0,1.0,-1.0
2021-04-05,9739.496260747164,1,0.99,0.9912408193945884,1.0,1.0,-0.7518361210823059
2021-04-06,9750.668074071644,1,0.99,0.9911086612939835,1.0,1.0,-0.7782677412033081
2021-04-07,9777.320978152817,2,0.99,-0.98,1.0,1.0,-1.0
2021-04-08,9706.720894354547,2,0.99,-0.8839151191711425,1.0,1.0,-0.9029445648193359
2021-04-09,9685.394294705524,1,0.99,0.9909859663248062,1.0,1.0,-0.8028067350387573
2021-04-12,9713.836568270925,1,0.99,0.9905431237816811,1.0,1.0,-0.8913752436637878
2021-04-13,9680.972588159637,0,0.99,0.9901911467313766,1.0,1.0,-0.9617706537246704
2021-04-14,9765.660474165667,2,0.99,-0.8990295225381851,1.0,1.0,-0.9182116389274597
2021-04-15,9717.85437319772,1,0.99,0.9910924816131592,1.0,1.0,-0.7815036773681641
2021-04-16,9670.525636579734,0,0.99,0.9901164364814758,1.0,1.0,-0.976712703704834
2021-04-19,9600.416182129902,0,0.99,0.9906571426987648,1.0,1.0,-0.8685714602470398
2021-04-20,9673.74970192089,2,0.99,-0.7442798864841461,1.0,1.0,-0.7618988752365112
2021-04-21,9722.727577048838,0,0.99,0.9902808928489685,1.0,1.0,-0.9438214302062988
2021-04-22,9810.311080898431,2,0.99,-0.7385617172718048,1.0,1.0,-0.7561229467391968
2021-04-23,9778.222360799782,1,0.99,0.9904440599679947,1.0,1.0,-0.911188006401062
2021-04-26,9776.13137410376,1,0.99,0.9908287432789803,1.0,1.0,-0.834251344203949
2021-04-27,9773.345905964743,1,0.99,0.9909477767348289,1.0,1.0,-0.8104446530342102
2021-04-28,9816.055197400661,2,0.99,-0.9540967005491257,1.0,1.0,-0.9738350510597229
2021-04-29,9858.49371755229,0,0.99,0.9912746730446815,1.0,1.0,-0.7450653910636902
2021-04-30,9879.565147087222,1,0.99,0.9917510586977005,1.0,1.0,-0.6497882604598999
2021-05-03,9819.104715217414,0,0.99,0.9904188668727875,1.0,1.0,-0.9162266254425049
2021-05-04,9822.135155146212,1,0.99,0.9916985842585564,1.0,1.0,-0.6602831482887268
2021-05-05,9881.775934933577,2,0.99,-0.8553992730379104,1.0,1.0,-0.8741406798362732
2021-05-06,9820.248978224052,2,0.99,-0.8559867626428604,1.0,1.0,-0.874734103679657
2021-05-07,9885.360992273985,0,0.99,0.99,1.0,1.0,-1.0
2021-05-10,9797.995437906346,0,0.99,0.9922002458572388,1.0,1.0,-0.5599508285522461
2021-05-11,9591.449009655877,0,0.99,0.9910951721668243,1.0,1.0,-0.7809655666351318
2021-05-12,9692.986811368972,2,0.99,-0.32824534028768537,1.0,1.0,-0.3416619598865509
2021-05-13,9637.813668681756,2,0.99,-0.98,1.0,1.0,-1.0
2021-05-14,9642.864361678487,0,0.99,0.99,1.0,1.0,-1.0
2021-05-17,9560.61332333921,0,0.99,0.9905817094445228,1.0,1.0,-0.8836581110954285
2021-05-18,9535.767363219564,0,0.99,0.9921911072731018,1.0,1.0,-0.5617785453796387
2021-05-19,9619.641814570019,2,0.99,-0.8859944641590118,1.0,1.0,-0.9050449132919312
2021-05-20,9608.569880369552,1,0.99,0.9904298180341721,1.0,1.0,-0.9140363931655884
2021-05-21,9687.538178696215,2,0.99,-0.8880649578571319,1.0,1.0,-0.9071363210678101
2021-05-24,9688.43383441672,0,0.99,0.99,1.0,1.0,-1.0
2021-05-25,9707.454949009787,1,0.99,0.9913561472296715,1.0,1.0,-0.7287705540657043
2021-05-26,9712.496453203317,1,0.99,0.9902218890190124,1.0,1.0,-0.9556221961975098
2021-05-27,9729.697209137192,1,0.99,0.9900629442930221,1.0,1.0,-0.9874111413955688
2021-05-28,9721.205448792263,1,0.99,0.9909209990501404,1.0,1.0,-0.8158001899719238
2021-06-01,9736.347815018478,1,0.99,0.9913892984390259,1.0,1.0,-0.7221403121948242
2021-06-02,9700.513278427668,0,0.99,0.990326256453991,1.0,1.0,-0.9347487092018127
2021-06-03,9770.333879617741,2,0.99,-0.8694647985696793,1.0,1.0,-0.8883482813835144
2021-06-04,9760.406824728667,1,0.99,0.9901024839282035,1.0,1.0,-0.9795032143592834
2021-06-07,9762.465897231055,1,0.99,0.990285233259201,1.0,1.0,-0.94295334815979
2021-06-08,9748.034165036881,1,0.99,0.9912150403857231,1.0,1.0,-0.7569919228553772
2021-06-09,9775.239041789542,2,0.99,-0.8254599034786224,1.0,1.0,-0.8438988924026489
2021-06-10,9744.15854601766,1,0.99,0.99,1.0,1.0,-1.0
2021-06-11,9765.752369918044,1,0.99,0.9903910082578659,1.0,1.0,-0.9217983484268188
2021-06-14,9748.005964046053,1,0.99,0.9911201274394988,1.0,1.0,-0.7759745121002197
2021-06-15,9694.062288880594,0,0.99,0.9909994834661484,1.0,1.0,-0.8001033067703247
2021-06-16,9690.867973823015,1,0.99,0.9917816841602325,1.0,1.0,-0.6436631679534912
2021-06-17,9561.194167978221,0,0.99,0.9902283066511154,1.0,1.0,-0.9543386697769165
2021-06-18,9683.394132598334,2,0.99,-0.405213323533535,1.0,1.0,-0.4194073975086212
2021-06-21,9656.850830504112,2,0.99,-0.98,1.0,1.0,-1.0
2021-06-22,9649.232814322208,1,0.99,0.9904063159227371,1.0,1.0,-0.9187368154525757
2021-06-23,9687.14891200853,2,0.99,-0.9392467737197876,1.0,1.0,-0.9588351249694824
2021-06-24,9654.265966727275,2,0.99,-0.8809877616167068,1.0,1.0,-0.8999876379966736
2021-06-25,9619.048756649274,1,0.99,0.9908954000473023,1.0,1.0,-0.8209199905395508
2021-06-28,9624.175183069188,1,0.99,0.9905700856447219,1.0,1.0,-0.885982871055603
2021-06-29,9632.195168959135,1,0.99,0.9910317647457123,1.0,1.0,-0.793647050857544
2021-06-30,9666.061717785227,2,0.99,-0.98,1.0,1.0,-1.0
2021-07-01,9593.17410035818,2,0.99,-0.9299348628520966,1.0,1.0,-0.9494291543960571
2021-07-02,9590.996572216045,1,0.99,0.9908072471618652,1.0,1.0,-0.8385505676269531
2021-07-06,9624.575433161008,1,0.99,0.991314127445221,1.0,1.0,-0.7371745109558105
2021-07-07,9546.823138854117,0,0.99,0.9902093598246574,1.0,1.0,-0.958128035068512
2021-07-08,9631.261348076183,2,0.99,-0.7356099891662597,1.0,1.0,-0.7531414031982422
2021-07-09,9603.530908931447,2,0.99,-0.98,1.0,1.0,-1.0
2021-07-12,9616.692856483802,0,0.99,0.9903325343132019,1.0,1.0,-0.9334931373596191
2021-07-13,9630.893515555434,1,0.99,0.9915656292438507,1.0,1.0,-0.6868741512298584
2021-07-14,9598.2612266153,0,0.99,0.99,1.0,1.0,-1.0
2021-07-15,9523.724527409766,0,0.99,0.9906846207380294,1.0,1.0,-0.863075852394104
2021-07-16,9384.379217681913,0,0.99,0.99165482878685,1.0,1.0,-0.6690342426300049
2021-07-19,9503.126438562598,2,0.99,-0.5653606235980987,1.0,1.0,-0.5811723470687866
2021-07-20,9456.055632767502,2,0.99,-0.9411552298069,1.0,1.0,-0.9607628583908081
2021-07-21,9419.155966581015,1,0.99,0.9902313059568405,1.0,1.0,-0.953738808631897
2021-07-22,9497.214931037191,2,0.99,-0.9100173366069794,1.0,1.0,-0.9293104410171509
2021-07-23,9457.939352356561,1,0.99,0.9915391021966934,1.0,1.0,-0.6921795606613159
2021-07-26,9415.184210917056,0,0.99,0.9900122073292732,1.0,1.0,-0.9975585341453552
2021-07-27,9411.34535421722,1,0.99,0.9916757798194885,1.0,1.0,-0.6648440361022949
2021-07-28,9431.497206347363,2,0.99,-0.98,1.0,1.0,-1.0
2021-07-29,9457.796443213774,0,0.99,0.9907487320899964,1.0,1.0,-0.8502535820007324
2021-07-30,9438.130445509618,0,0.99,0.9900372862815857,1.0,1.0,-0.9925427436828613
2021-08-02,9498.056647420579,2,0.99,-0.7149424046278,1.0,1.0,-0.732265055179596
2021-08-03,9515.2618595942,0,0.99,0.9902520847320556,1.0,1.0,-0.9495830535888672
2021-08-04,9556.644705560808,2,0.99,-0.9316517770290375,1.0,1.0,-0.9511634111404419
2021-08-05,9523.557495476542,1,0.99,0.991084998846054,1.0,1.0,-0.7830002307891846
2021-08-06,9515.868737383276,1,0.99,0.99,1.0,1.0,-1.0
2021-08-09,9527.579212394246,1,0.99,0.990708287358284,1.0,1.0,-0.8583425283432007
2021-08-10,9551.032541047123,1,0.99,0.9909609404206275,1.0,1.0,-0.8078119158744812
2021-08-11,9579.394510854696,1,0.99,0.9903725627064704,1.0,1.0,-0.9254874587059021
2021-08-12,9596.656993045292,1,0.99,0.9902241304516792,1.0,1.0,-0.955173909664154
2021-08-13,9619.030218648739,1,0.99,0.9905908530950546,1.0,1.0,-0.8818293809890747
2021-08-16,9556.561304843775,0,0.99,0.99,1.0,1.0,-1.0
2021-08-17,9453.00264010502,0,0.99,0.9909745633602143,1.0,1.0,-0.8050873279571533
2021-08-18,9467.476892996205,1,0.99,0.9939881185442209,1.0,1.0,-0.20237629115581512
2021-08-19,9524.118823640763,2,0.99,-0.9324935936927795,1.0,1.0,-0.9520137310028076
2021-08-20,9445.542783791669,2,0.99,-0.98,1.0,1.0,-1.0
2021-08-23,9412.238394666356,1,0.99,0.9902425366640091,1.0,1.0,-0.9514926671981812
2021-08-24,9431.786624565324,1,0.99,0.9911982607841492,1.0,1.0,-0.760347843170166
2021-08-25,9376.587619442891,0,0.99,0.9901162886619568,1.0,1.0,-0.9767422676086426
2021-08-26,9443.702390018572,2,0.99,-0.7049346053600312,1.0,1.0,-0.7221561670303345
2021-08-27,9411.82922469402,2,0.99,-0.98,1.0,1.0,-1.0
2021-08-30,9406.945079452107,1,0.99,0.9908914351463318,1.0,1.0,-0.8217129707336426
2021-08-31,9411.897674910259,1,0.99,0.9912509742379189,1.0,1.0,-0.7498051524162292
2021-09-01,9440.596750562838,1,0.99,0.9908441242575645,1.0,1.0,-0.8311751484870911
2021-09-02,9438.32332447712,1,0.99,0.9909975129365921,1.0,1.0,-0.8004974126815796
2021-09-03,9404.875879760042,0,0.99,0.9904921138286591,1.0,1.0,-0.9015772342681885
2021-09-07,9393.512518626396,1,0.99,0.9920332580804825,1.0,1.0,-0.5933483839035034
2021-09-08,9353.608894221486,0,0.99,0.9900787502527237,1.0,1.0,-0.9842499494552612
2021-09-09,9280.586909543612,0,0.99,0.9904560869932174,1.0,1.0,-0.9087826013565063
2021-09-10,9304.08734937065,1,0.99,0.9930716903507709,1.0,1.0,-0.38566192984580994
2021-09-13,9254.20192397711,0,0.99,0.9904506796598435,1.0,1.0,-0.909864068031311
2021-09-14,9313.469191937862,2,0.99,-0.8779211437702179,1.0,1.0,-0.8968900442123413
2021-09-15,9309.026747492078,1,0.99,0.9906002020835877,1.0,1.0,-0.8799595832824707
2021-09-16,9219.196710137041,0,0.99,0.9908080458641052,1.0,1.0,-0.8383908271789551
2021-09-17,9066.873634899588,0,0.99,0.9921714699268341,1.0,1.0,-0.5657060146331787
2021-09-20,9058.372655927633,1,0.99,0.9918164938688279,1.0,1.0,-0.636701226234436
2021-09-21,9130.029591334707,2,0.99,-0.7728188049793243,1.0,1.0,-0.7907260656356812
2021-09-22,9042.582472195636,2,0.99,-0.9611979132890701,1.0,1.0,-0.981007993221283
2021-09-23,9010.614573512315,1,0.99,0.9905661046504974,1.0,1.0,-0.8867790699005127
2021-09-24,8985.072515787373,0,0.99,0.99,1.0,1.0,-1.0
2021-09-27,8805.805141937832,0,0.99,0.9912730208039283,1.0,1.0,-0.745395839214325
2021-09-28,8820.479882406617,1,0.99,0.9933035291731358,1.0,1.0,-0.3392941653728485
2021-09-29,8713.374709809046,0,0.99,0.9910279160737991,1.0,1.0,-0.7944167852401733
2021-09-30,8801.178255736128,2,0.99,-0.7097390854358673,1.0,1.0,-0.7270091772079468
2021-10-01,8866.775316818077,0,0.99,0.99,1.0,1.0,-1.0
2021-10-04,8942.148907438659,2,0.99,-0.8103747683763504,1.0,1.0,-0.8286613821983337
2021-10-05,8911.006045626802,2,0.99,-0.9252311104536056,1.0,1.0,-0.9446778893470764
2021-10-06,8839.491256338575,2,0.99,-0.9513340359926223,1.0,1.0,-0.9710444808006287
2021-10-07,8837.657889519705,1,0.99,0.9908510178327561,1.0,1.0,-0.8297964334487915
2021-10-08,8774.255798573515,0,0.99,0.9902896773815155,1.0,1.0,-0.9420645236968994
2021-10-11,8752.861064022156,0,0.99,0.9908358877897262,1.0,1.0,-0.8328224420547485
2021-10-12,8767.260121652902,2,0.99,-0.9287982982397079,1.0,1.0,-0.9482811093330383
2021-10-13,8629.948474909288,2,0.99,-0.9677342367172241,1.0,1.0,-0.9876103401184082
2021-10-14,8566.238793301098,2,0.99,-0.98,1.0,1.0,-1.0
2021-10-15,8524.501668698413,1,0.99,0.9910107955336571,1.0,1.0,-0.7978408932685852
2021-10-18,8572.873521424091,2,0.99,-0.98,1.0,1.0,-1.0
2021-10-19,8539.697656758295,2,0.99,-0.9594927418231964,1.0,1.0,-0.9792855978012085
2021-10-20,8501.672077666339,1,0.99,0.9909215998649598,1.0,1.0,-0.8156800270080566
2021-10-21,8492.936211370345,1,0.99,0.99,1.0,1.0,-1.0
2021-10-22,8521.419093647168,2,0.99,-0.9653819179534912,1.0,1.0,-0.985234260559082
2021-10-25,8497.348225358492,1,0.99,0.9905003556609153,1.0,1.0,-0.899928867816925
2021-10-26,8460.056063874983,0,0.99,0.9910190865397454,1.0,1.0,-0.7961826920509338
2021-10-27,8525.963133295312,2,0.99,-0.7808886438608169,1.0,1.0,-0.7988774180412292
2021-10-28,8497.346791720816,1,0.99,0.9909066587686539,1.0,1.0,-0.8186682462692261
2021-10-29,8511.822770206341,1,0.99,0.990082619190216,1.0,1.0,-0.9834761619567871
2021-11-01,8529.127144344213,2,0.99,-0.98,1.0,1.0,-1.0
2021-11-02,8477.851726503326,2,0.99,-0.9512852358818054,1.0,1.0,-0.9709951877593994
2021-11-03,8439.603289627588,2,0.99,-0.98,1.0,1.0,-1.0
2021-11-04,8394.267171209007,1,0.99,0.9915040111541747,1.0,1.0,-0.6991977691650391
2021-11-05,8401.371949264674,1,0.99,0.9915351819992065,1.0,1.0,-0.6929636001586914
2021-11-08,8373.831605164727,0,0.99,0.990573268532753,1.0,1.0,-0.8853462934494019
2021-11-09,8307.098366265394,0,0.99,0.9907925245165825,1.0,1.0,-0.8414950966835022
2021-11-10,8309.75101739203,1,0.99,0.9916776078939438,1.0,1.0,-0.6644784212112427
2021-11-11,8355.558623023437,2,0.99,-0.98,1.0,1.0,-1.0
2021-11-12,8336.290451357156,1,0.99,0.9903948768973351,1.0,1.0,-0.9210246205329895
2021-11-15,8352.542007433238,2,0.99,-0.98,1.0,1.0,-1.0
2021-11-16,8355.968995531035,0,0.99,0.9904694667458535,1.0,1.0,-0.9061066508293152
2021-11-17,8384.06917138249,1,0.99,0.9915698093175888,1.0,1.0,-0.6860381364822388
2021-11-18,8369.201958390786,1,0.99,0.9915279549360275,1.0,1.0,-0.6944090127944946
2021-11-19,8345.836790781303,0,0.99,0.9908740466833115,1.0,1.0,-0.8251906633377075
2021-11-22,8356.794601581965,1,0.99,0.9917985102534294,1.0,1.0,-0.6402979493141174
2021-11-23,8378.911504356198,1,0.99,0.9906370747089386,1.0,1.0,-0.8725850582122803
2021-11-24,8193.783035735103,0,0.99,0.9902239376306534,1.0,1.0,-0.9552124738693237
2021-11-26,8280.196827957778,2,0.99,-0.6101269066333771,1.0,1.0,-0.626390814781189
2021-11-29,8365.245631945783,0,0.99,0.9901333180069923,1.0,1.0,-0.973336398601532
2021-11-30,8273.239345054737,0,0.99,0.9911583751440048,1.0,1.0,-0.7683249711990356
2021-12-01,8387.94876788634,2,0.99,-0.32470057576894756,1.0,1.0,-0.33808138966560364
2021-12-02,8400.616033296406,0,0.99,0.9904889076948166,1.0,1.0,-0.9022184610366821
2021-12-03,8485.41283177452,2,0.99,-0.6460624349117279,1.0,1.0,-0.6626893281936646
2021-12-06,8369.833567042493,2,0.99,-0.9033040463924408,1.0,1.0,-0.9225293397903442
2021-12-07,8333.965738375706,1,0.99,0.9900855031609536,1.0,1.0,-0.9828993678092957
2021-12-08,8278.256036927052,0,0.99,0.99,1.0,1.0,-1.0
2021-12-09,8341.374753021344,2,0.99,-0.704510451555252,1.0,1.0,-0.721727728843689
2021-12-10,8379.295163054469,0,0.99,0.99,1.0,1.0,-1.0
2021-12-13,8322.208964358086,0,0.99,0.9913304024934768,1.0,1.0,-0.7339195013046265
2021-12-14,8437.64585916663,2,0.99,-0.6273626691102981,1.0,1.0,-0.643800675868988
2021-12-15,8470.679476002817,0,0.99,0.99,1.0,1.0,-1.0
2021-12-16,8381.413785931578,0,0.99,0.9917046651244164,1.0,1.0,-0.6590669751167297
2021-12-17,8293.025243962,0,0.99,0.9911645740270615,1.0,1.0,-0.7670851945877075
2021-12-20,8422.652067540379,2,0.99,-0.98,1.0,1.0,-1.0
2021-12-21,8339.593801026864,2,0.99,-0.9175745087862015,1.0,1.0,-0.9369439482688904
2021-12-22,8291.461226895932,2,0.99,-0.98,1.0,1.0,-1.0
2021-12-23,8176.096618741975,2,0.99,-0.9354657387733459,1.0,1.0,-0.9550158977508545
2021-12-27,8166.601659119352,1,0.99,0.9903091630339622,1.0,1.0,-0.93816739320755
2021-12-28,8176.943184057864,1,0.99,0.990802403986454,1.0,1.0,-0.839519202709198
2021-12-29,8154.539634616553,0,0.99,0.99007388651371,1.0,1.0,-0.9852226972579956
2021-12-30,8134.188894703343,0,0.99,0.9905654382705689,1.0,1.0,-0.8869123458862305
2021-12-31,8164.851482454022,2,0.99,-0.9751974081993103,1.0,1.0,-0.9951488971710205
2022-01-03,8151.468854079784,1,0.99,0.9905235058069229,1.0,1.0,-0.8952988386154175
2022-01-04,7996.425774539616,0,0.99,0.9906626495718955,1.0,1.0,-0.8674700856208801
2022-01-05,7988.965405463473,1,0.99,0.9929337973892689,1.0,1.0,-0.413240522146225
2022-01-06,7957.583982926474,0,0.99,0.9903732880949974,1.0,1.0,-0.9253423810005188
2022-01-07,7947.77594012707,1,0.99,0.9903434157371521,1.0,1.0,-0.9313168525695801
2022-01-10,8004.317384994779,2,0.99,-0.9159007889032363,1.0,1.0,-0.9352533221244812
2022-01-11,7969.238002691659,1,0.99,0.9905075567960739,1.0,1.0,-0.8984886407852173
2022-01-12,7860.473044491998,0,0.99,0.9902036824822426,1.0,1.0,-0.9592635035514832
2022-01-13,7863.637750563911,1,0.99,0.9926560522615909,1.0,1.0,-0.46878954768180847
2022-01-14,7725.378266445918,0,0.99,0.9901178175210953,1.0,1.0,-0.9764364957809448
2022-01-18,7645.9405979552075,0,0.99,0.9918752524256707,1.0,1.0,-0.6249495148658752
2022-01-19,7561.998169000695,0,0.99,0.9912962716817856,1.0,1.0,-0.7407456636428833
2022-01-20,7414.84135594605,0,0.99,0.9916711634397507,1.0,1.0,-0.6657673120498657
2022-01-21,7434.769877151283,2,0.99,-0.5319753289222717,1.0,1.0,-0.5474498271942139
2022-01-24,7471.733804418723,0,0.99,0.9911420726776123,1.0,1.0,-0.7715854644775391
2022-01-25,7453.150305787692,0,0.99,0.9904379260540008,1.0,1.0,-0.9124147891998291
2022-01-26,7416.690985548706,0,0.99,0.9913926488161087,1.0,1.0,-0.7214702367782593
2022-01-27,7585.36613958231,2,0.99,-0.887560670375824,1.0,1.0,-0.9066269397735596
2022-01-28,7463.703767414426,2,0.99,-0.9406052696704864,1.0,1.0,-0.9602073431015015
2022-01-31,7415.973808445503,2,0.99,-0.98,1.0,1.0,-1.0
2022-02-01,7345.375585371563,2,0.99,-0.98,1.0,1.0,-1.0
2022-02-02,7500.095821229956,0,0.99,0.9912646675109863,1.0,1.0,-0.7470664978027344
2022-02-03,7522.489002307602,2,0.99,-0.6841808092594147,1.0,1.0,-0.7011927366256714
2022-02-04,7526.407599601364,0,0.99,0.9906194454431534,1.0,1.0,-0.8761109113693237
2022-02-07,7573.372658971899,2,0.99,-0.9199761587381363,1.0,1.0,-0.9393698573112488
2022-02-08,7471.268548671905,2,0.99,-0.9370960283279419,1.0,1.0,-0.956662654876709
2022-02-09,7582.651697513256,0,0.99,0.9902919402718544,1.0,1.0,-0.9416119456291199
2022-02-10,7434.565568906524,0,0.99,0.9925999826192856,1.0,1.0,-0.4800034761428833
2022-02-11,7410.433195847195,0,0.99,0.9916689044237137,1.0,1.0,-0.6662191152572632
2022-02-14,7515.1089457253365,2,0.99,-0.8754306268692016,1.0,1.0,-0.8943743705749512
2022-02-15,7493.713049444174,1,0.99,0.9904754096269608,1.0,1.0,-0.9049180746078491
2022-02-16,7335.160878512981,0,0.99,0.9904059252142906,1.0,1.0,-0.9188149571418762
2022-02-17,7288.107359643269,0,0.99,0.9924075257778168,1.0,1.0,-0.5184948444366455
2022-02-18,7210.478584845828,0,0.99,0.9912208908796311,1.0,1.0,-0.7558218240737915
2022-02-22,7083.688534265631,0,0.99,0.9901952630281449,1.0,1.0,-0.9609473943710327
